name,created_at,download_count
openponk-borm-editor-linux-nightly.zip,2026-09-10T13:02:44Z,0
openponk-borm-editor-mac-arm-nightly.zip,2026-09-10T13:02:40Z,0
openponk-borm-editor-mac-intel-nightly.zip,2026-09-10T13:02:41Z,0
openponk-borm-editor-win-nightly.zip,2026-09-10T13:02:43Z,0
