name,created_at,download_count
openponk-borm-editor-linux-nightly.zip,2024-10-17T16:00:27Z,0
openponk-borm-editor-mac-intel-nightly.zip,2024-10-17T16:00:26Z,0
openponk-borm-editor-mac-m1-nightly.zip,2024-10-17T16:00:23Z,0
openponk-borm-editor-win-nightly.zip,2024-10-17T16:00:26Z,0
