name,created_at,download_count
openponk-borm-editor-linux-nightly.zip,2024-10-28T11:01:15Z,0
openponk-borm-editor-mac-intel-nightly.zip,2024-10-28T11:01:15Z,0
openponk-borm-editor-mac-m1-nightly.zip,2024-10-28T11:01:16Z,0
openponk-borm-editor-win-nightly.zip,2024-10-28T11:01:14Z,0
